UserID,DestinationID,VisitDate,ExperienceRating,Preferences,Gender,NumberOfAdults,NumberOfChildren,Name_y,State,Type,Popularity,BestTimeToVisit,PreferencesList,PopularityNorm,ExperienceRatingNorm
497,103,2024-02-15,1,"Nature, Adventure",Male,2,1,Jaipur City,Rajasthan,City,9.293866271159713,Oct-Mar,"['Nature', 'Adventure']",0.8967856390049167,0.0
626,952,2024-03-20,4,"Nature, Adventure",Male,2,0,Goa Beaches,Goa,Beach,8.123015873320766,Nov-Mar,"['Nature', 'Adventure']",0.30998471386380816,0.75
619,711,2024-01-01,1,"Beaches, Historical",Male,1,0,Taj Mahal,Uttar Pradesh,Historical,8.636551596129936,Nov-Feb,"['Beaches', 'Historical']",0.5673559696567102,0.0
755,344,2024-02-15,2,"Nature, Adventure",Male,2,2,Kerala Backwaters,Kerala,Nature,9.162324692301334,Sep-Mar,"['Nature', 'Adventure']",0.8308602908040819,0.25
978,547,2024-03-20,2,"City, Historical",Female,2,1,Goa Beaches,Goa,Beach,8.645510418904573,Nov-Mar,"['City', 'Historical']",0.5718459074848353,0.25
381,432,2024-01-01,5,"City, Historical",Female,2,0,Goa Beaches,Goa,Beach,8.839626409332572,Nov-Mar,"['City', 'Historical']",0.6691319851750961,1.0
663,483,2024-02-15,3,"City, Historical",Male,1,1,Jaipur City,Rajasthan,City,9.187132541918034,Oct-Mar,"['City', 'Historical']",0.8432933643484983,0.5
234,42,2024-03-20,1,"City, Historical",Male,1,0,Goa Beaches,Goa,Beach,8.854828172623169,Nov-Mar,"['City', 'Historical']",0.6767507285936939,0.0
379,800,2024-01-01,3,"Beaches, Historical",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,7.972030910129,Apr-Jun,"['Beaches', 'Historical']",0.23431482790156147,0.5
378,881,2024-02-15,3,"City, Historical",Female,2,1,Taj Mahal,Uttar Pradesh,Historical,8.278291770000452,Nov-Feb,"['City', 'Historical']",0.38780510833258847,0.5
345,84,2024-03-20,4,"City, Historical",Male,1,0,Kerala Backwaters,Kerala,Nature,9.33374854303011,Sep-Mar,"['City', 'Historical']",0.9167736358262639,0.75
785,200,2024-01-01,5,"Nature, Adventure",Male,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.77167518972464,Apr-Jun,"['Nature', 'Adventure']",0.13390155366294804,1.0
16,176,2024-02-15,1,"Beaches, Historical",Female,1,2,Taj Mahal,Uttar Pradesh,Historical,8.165093921735247,Nov-Feb,"['Beaches', 'Historical']",0.33107317895151134,0.0
302,274,2024-03-20,2,"Nature, Adventure",Male,1,2,Kerala Backwaters,Kerala,Nature,7.777024607207728,Sep-Mar,"['Nature', 'Adventure']",0.13658254786497057,0.25
978,76,2024-01-01,4,"City, Historical",Female,2,1,Taj Mahal,Uttar Pradesh,Historical,9.019776840711156,Nov-Feb,"['City', 'Historical']",0.7594188740830535,0.75
677,195,2024-02-15,4,"Nature, Adventure",Male,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,9.09297245471366,Apr-Jun,"['Nature', 'Adventure']",0.7961026844931763,0.75
734,409,2024-03-20,5,"Nature, Adventure",Male,2,0,Kerala Backwaters,Kerala,Nature,7.695324251011531,Sep-Mar,"['Nature', 'Adventure']",0.09563637345295933,1.0
404,667,2024-01-01,4,"Nature, Adventure",Male,1,2,Goa Beaches,Goa,Beach,7.97016084501826,Nov-Mar,"['Nature', 'Adventure']",0.23337759805641484,0.75
745,114,2024-02-15,2,"Beaches, Historical",Female,1,2,Kerala Backwaters,Kerala,Nature,9.46714704036077,Sep-Mar,"['Beaches', 'Historical']",0.9836296251059741,0.25
351,866,2024-03-20,1,"City, Historical",Male,2,2,Taj Mahal,Uttar Pradesh,Historical,8.15752225096045,Nov-Feb,"['City', 'Historical']",0.3272784469996626,0.0
737,369,2024-01-01,1,"Nature, Adventure",Female,1,2,Kerala Backwaters,Kerala,Nature,7.526677667953975,Sep-Mar,"['Nature', 'Adventure']",0.01111492550135434,0.0
485,315,2024-02-15,5,"Nature, Adventure",Female,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.746686189763855,Apr-Jun,"['Nature', 'Adventure']",0.12137769209839255,1.0
377,835,2024-03-20,2,"Nature, Adventure",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.622267855355735,Apr-Jun,"['Nature', 'Adventure']",0.5601973161547371,0.25
442,983,2024-01-01,1,"Beaches, Historical",Female,1,0,Jaipur City,Rajasthan,City,9.08021631984698,Oct-Mar,"['Beaches', 'Historical']",0.7897096288519015,0.0
636,115,2024-02-15,3,"City, Historical",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.717346793179837,Apr-Jun,"['City', 'Historical']",0.6078485009513547,0.5
568,805,2024-03-20,5,"Beaches, Historical",Female,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.410141709638284,Apr-Jun,"['Beaches', 'Historical']",0.45388499924100933,1.0
358,48,2024-01-01,1,"Beaches, Historical",Female,2,0,Jaipur City,Rajasthan,City,9.072662351480414,Oct-Mar,"['Beaches', 'Historical']",0.7859237689041503,0.0
271,767,2024-02-15,2,"Beaches, Historical",Male,2,1,Goa Beaches,Goa,Beach,8.24362221802096,Nov-Mar,"['Beaches', 'Historical']",0.37042959630018596,0.25
913,149,2024-03-20,1,"Beaches, Historical",Male,1,1,Kerala Backwaters,Kerala,Nature,7.812523860815096,Sep-Mar,"['Beaches', 'Historical']",0.15437388559442838,0.0
411,724,2024-01-01,5,"City, Historical",Male,2,2,Kerala Backwaters,Kerala,Nature,7.925686613406978,Sep-Mar,"['City', 'Historical']",0.21108822590211712,1.0
364,262,2024-02-15,4,"Beaches, Historical",Female,2,2,Goa Beaches,Goa,Beach,7.758783397757156,Nov-Mar,"['Beaches', 'Historical']",0.12744051007684293,0.75
534,113,2024-03-20,3,"City, Historical",Female,1,1,Jaipur City,Rajasthan,City,7.576534512918616,Oct-Mar,"['City', 'Historical']",0.03610192879730586,0.5
380,662,2024-01-01,3,"Nature, Adventure",Male,2,0,Goa Beaches,Goa,Beach,7.848867269009221,Nov-Mar,"['Nature', 'Adventure']",0.17258829248232446,0.5
225,64,2024-02-15,5,"City, Historical",Female,2,0,Kerala Backwaters,Kerala,Nature,7.995381521960635,Sep-Mar,"['City', 'Historical']",0.2460175703276686,1.0
394,185,2024-03-20,3,"Beaches, Historical",Female,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.242881342868039,Apr-Jun,"['Beaches', 'Historical']",0.37005828820997166,0.5
859,955,2024-01-01,1,"Beaches, Historical",Male,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.10676258457348,Apr-Jun,"['Beaches', 'Historical']",0.30183897219510597,0.0
797,546,2024-02-15,4,"Nature, Adventure",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,8.99406731089834,Nov-Feb,"['Nature', 'Adventure']",0.7465339009840574,0.75
565,106,2024-03-20,5,"Beaches, Historical",Male,2,1,Taj Mahal,Uttar Pradesh,Historical,8.494823560399388,Nov-Feb,"['Beaches', 'Historical']",0.49632542413303066,1.0
936,346,2024-01-01,4,"City, Historical",Male,1,0,Taj Mahal,Uttar Pradesh,Historical,8.969950615777162,Nov-Feb,"['City', 'Historical']",0.7344472167803596,0.75
574,326,2024-02-15,2,"Beaches, Historical",Male,1,2,Taj Mahal,Uttar Pradesh,Historical,8.206421939119537,Nov-Feb,"['Beaches', 'Historical']",0.351785747252389,0.25
497,369,2024-03-20,2,"Nature, Adventure",Male,2,1,Kerala Backwaters,Kerala,Nature,7.526677667953975,Sep-Mar,"['Nature', 'Adventure']",0.01111492550135434,0.25
352,261,2024-01-01,2,"Beaches, Historical",Female,1,0,Taj Mahal,Uttar Pradesh,Historical,8.083688761192684,Nov-Feb,"['Beaches', 'Historical']",0.29027494921541247,0.25
308,826,2024-02-15,3,"Nature, Adventure",Female,2,2,Taj Mahal,Uttar Pradesh,Historical,8.277156854345177,Nov-Feb,"['Nature', 'Adventure']",0.38723631700134625,0.5
240,700,2024-03-20,1,"City, Historical",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.87865289903948,Apr-Jun,"['City', 'Historical']",0.6886910853874645,0.0
260,7,2024-01-01,1,"Nature, Adventure",Female,1,0,Goa Beaches,Goa,Beach,9.14506834197403,Nov-Mar,"['Nature', 'Adventure']",0.8222118397677145,0.0
799,55,2024-02-15,3,"Beaches, Historical",Female,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,7.560629646730556,Apr-Jun,"['Beaches', 'Historical']",0.028130807797880932,0.5
711,705,2024-03-20,5,"City, Historical",Male,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.371945150547274,Apr-Jun,"['City', 'Historical']",0.4347418394887638,1.0
913,726,2024-01-01,3,"Beaches, Historical",Male,1,1,Taj Mahal,Uttar Pradesh,Historical,8.182156495747552,Nov-Feb,"['Beaches', 'Historical']",0.33962451414701483,0.5
340,645,2024-02-15,2,"Beaches, Historical",Female,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,9.16102966115886,Apr-Jun,"['Beaches', 'Historical']",0.8302112535966871,0.25
679,852,2024-03-20,1,"Beaches, Historical",Male,2,1,Goa Beaches,Goa,Beach,8.287492091663,Nov-Mar,"['Beaches', 'Historical']",0.39241607936111866,0.0
474,24,2024-01-01,5,"City, Historical",Male,2,2,Kerala Backwaters,Kerala,Nature,9.182423104129008,Sep-Mar,"['City', 'Historical']",0.8409331119570777,1.0
283,100,2024-02-15,3,"Beaches, Historical",Female,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.55062227154497,Apr-Jun,"['Beaches', 'Historical']",0.524290342095516,0.5
379,786,2024-03-20,2,"Beaches, Historical",Female,1,2,Taj Mahal,Uttar Pradesh,Historical,8.389205905418272,Nov-Feb,"['Beaches', 'Historical']",0.44339249797223024,0.25
968,958,2024-01-01,2,"Nature, Adventure",Female,1,2,Jaipur City,Rajasthan,City,7.932950633090041,Oct-Mar,"['Nature', 'Adventure']",0.21472877082410857,0.25
740,692,2024-02-15,3,"Nature, Adventure",Female,1,1,Goa Beaches,Goa,Beach,8.822980009436904,Nov-Mar,"['Nature', 'Adventure']",0.6607892260343244,0.5
655,795,2024-03-20,5,"Beaches, Historical",Female,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.189514727765914,Apr-Jun,"['Beaches', 'Historical']",0.3433122759342996,1.0
40,654,2024-01-01,5,"Beaches, Historical",Male,1,1,Kerala Backwaters,Kerala,Nature,8.441880661939361,Sep-Mar,"['Beaches', 'Historical']",0.4697917680371402,1.0
750,160,2024-02-15,3,"City, Historical",Male,1,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.0366846404497,Apr-Jun,"['City', 'Historical']",0.266717659925221,0.5
752,799,2024-03-20,3,"Nature, Adventure",Male,1,2,Kerala Backwaters,Kerala,Nature,9.078902378388406,Sep-Mar,"['Nature', 'Adventure']",0.7890511142672074,0.5
934,202,2024-01-01,1,"Beaches, Historical",Female,2,2,Goa Beaches,Goa,Beach,8.24671865641993,Nov-Mar,"['Beaches', 'Historical']",0.37198145375397473,0.0
592,646,2024-02-15,5,"Beaches, Historical",Female,2,1,Taj Mahal,Uttar Pradesh,Historical,8.90349451280123,Nov-Feb,"['Beaches', 'Historical']",0.7011410806766131,1.0
322,424,2024-03-20,3,"Beaches, Historical",Female,2,0,Kerala Backwaters,Kerala,Nature,8.016517304482331,Sep-Mar,"['Beaches', 'Historical']",0.2566102957178672,0.5
627,499,2024-01-01,2,"City, Historical",Male,2,0,Kerala Backwaters,Kerala,Nature,9.26496476298098,Sep-Mar,"['City', 'Historical']",0.8823009262110741,0.25
99,37,2024-02-15,4,"City, Historical",Male,2,0,Goa Beaches,Goa,Beach,8.874757885859394,Nov-Mar,"['City', 'Historical']",0.6867390022334339,0.75
135,818,2024-03-20,4,"City, Historical",Female,1,2,Jaipur City,Rajasthan,City,8.385706717073933,Oct-Mar,"['City', 'Historical']",0.4416387923224812,0.75
199,396,2024-01-01,3,"Beaches, Historical",Male,1,0,Taj Mahal,Uttar Pradesh,Historical,9.113864702192004,Nov-Feb,"['Beaches', 'Historical']",0.8065733562128057,0.5
326,880,2024-02-15,1,"Nature, Adventure",Female,1,0,Leh Ladakh,Jammu and Kashmir,Adventure,8.442750358263288,Apr-Jun,"['Nature', 'Adventure']",0.4702276380752029,0.0
286,697,2024-03-20,2,"Beaches, Historical",Male,2,2,Goa Beaches,Goa,Beach,8.419227436314172,Nov-Mar,"['Beaches', 'Historical']",0.45843853812935137,0.25
50,224,2024-01-01,2,"Nature, Adventure",Female,2,0,Kerala Backwaters,Kerala,Nature,8.077912596148288,Sep-Mar,"['Nature', 'Adventure']",0.28738007981273234,0.25
76,29,2024-02-15,5,"Beaches, Historical",Female,2,0,Kerala Backwaters,Kerala,Nature,8.320514389999829,Sep-Mar,"['Beaches', 'Historical']",0.40896602908151225,1.0
843,886,2024-03-20,1,"City, Historical",Male,2,0,Taj Mahal,Uttar Pradesh,Historical,7.713067194844037,Nov-Feb,"['City', 'Historical']",0.10452869297973902,0.0
564,348,2024-01-01,2,"City, Historical",Male,2,0,Jaipur City,Rajasthan,City,8.013552975522641,Oct-Mar,"['City', 'Historical']",0.25512464820971475,0.25
684,142,2024-02-15,2,"City, Historical",Male,1,0,Goa Beaches,Goa,Beach,7.601039201109356,Nov-Mar,"['City', 'Historical']",0.04838306542002125,0.25
968,567,2024-03-20,5,"Nature, Adventure",Female,1,2,Goa Beaches,Goa,Beach,9.187761000514808,Nov-Mar,"['Nature', 'Adventure']",0.8436083320733933,1.0
978,800,2024-01-01,1,"City, Historical",Female,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,7.972030910129,Apr-Jun,"['City', 'Historical']",0.23431482790156147,0.0
704,642,2024-02-15,1,"Nature, Adventure",Male,2,2,Goa Beaches,Goa,Beach,9.304705550324336,Nov-Mar,"['Nature', 'Adventure']",0.9022180145273601,0.0
734,445,2024-03-20,4,"Nature, Adventure",Male,2,0,Leh Ladakh,Jammu and Kashmir,Adventure,7.845173227424654,Apr-Jun,"['Nature', 'Adventure']",0.170736931263731,0.75
589,20,2024-01-01,1,"Beaches, Historical",Male,2,2,Leh Ladakh,Jammu and Kashmir,Adventure,8.930902395039807,Apr-Jun,"['Beaches', 'Historical']",0.7148772255192337,0.0
129,240,2024-02-15,3,"City, Historical",Male,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,8.51845220238507,Apr-Jun,"['City', 'Historical']",0.5081675083161322,0.5
634,359,2024-03-20,3,"Beaches, Historical",Male,2,2,Kerala Backwaters,Kerala,Nature,7.832207353651939,Sep-Mar,"['Beaches', 'Historical']",0.1642387597303439,0.5
831,78,2024-01-01,1,"City, Historical",Female,2,2,Jaipur City,Rajasthan,City,8.697245496090385,Oct-Mar,"['City', 'Historical']",0.5977742337773436,0.0
959,660,2024-02-15,4,"Nature, Adventure",Male,1,1,Leh Ladakh,Jammu and Kashmir,Adventure,7.923387964302513,Apr-Jun,"['Nature', 'Adventure']",0.209936200482333,0.75
538,30,2024-03-20,5,"Beaches, Historical",Female,2,1,Leh Ladakh,Jammu and Kashmir,Adventure,7.930637906720852,Apr-Jun,"['Beaches', 'Historical']",0.21356969023145303,1.0
